"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","/api/cart/add/anonymous-34796/HAL-1/1",1,0,63,63,63,63,102,0.00
"GET","/api/cart/add/anonymous-34796/K9/1",1,0,150,150,150,150,162,0.00
"GET","/api/cart/add/anonymous-34797/HAL-1/1",2,0,22,38,22,53,101,0.01
"GET","/api/cart/add/anonymous-34798/EVE-1/1",1,0,90,90,90,90,180,0.00
"GET","/api/cart/add/anonymous-34798/R2D2/1",1,0,23,23,23,23,115,0.00
"GET","/api/cart/add/anonymous-34799/HAL-1/1",1,0,100,103,103,103,102,0.00
"GET","/api/cart/add/anonymous-34799/RD-10/1",1,0,82,82,82,82,181,0.00
"GET","/api/cart/add/anonymous-34800/EVE-1/1",1,0,72,72,72,72,180,0.00
"GET","/api/cart/add/anonymous-34800/R2D2/1",1,0,30,30,30,30,115,0.00
"GET","/api/cart/add/anonymous-34801/K9/1",1,0,27,27,27,27,163,0.00
"GET","/api/cart/add/anonymous-34801/ROB-1/1",1,0,22,22,22,22,103,0.00
"GET","/api/cart/add/anonymous-34802/K9/1",1,0,71,71,71,71,175,0.00
"GET","/api/cart/add/anonymous-34802/R2D2/1",1,0,76,76,76,76,115,0.00
"GET","/api/cart/add/anonymous-34803/C3P0/1",1,0,99,99,99,99,112,0.00
"GET","/api/cart/add/anonymous-34803/STAN-1/1",1,0,28,28,28,28,161,0.00
"GET","/api/cart/add/anonymous-34804/K9/1",1,0,120,118,118,118,92,0.00
"GET","/api/cart/add/anonymous-34804/STAN-1/1",1,0,64,64,64,64,172,0.00
"GET","/api/cart/add/anonymous-34805/HAL-1/1",1,0,140,144,144,144,179,0.00
"GET","/api/cart/add/anonymous-34805/R2D2/1",1,0,86,86,86,86,115,0.00
"GET","/api/cart/add/anonymous-34806/HHGTTG/1",1,0,110,108,108,108,96,0.00
"GET","/api/cart/add/anonymous-34806/ROB-1/1",1,0,79,79,79,79,169,0.00
"GET","/api/cart/add/anonymous-34807/HHGTTG/1",1,0,100,104,104,104,96,0.00
"GET","/api/cart/add/anonymous-34809/C3P0/1",1,0,33,33,33,33,112,0.00
"GET","/api/cart/add/anonymous-34810/R2D2/1",1,0,26,26,26,26,184,0.00
"GET","/api/cart/add/anonymous-34810/ROB-1/1",1,0,120,116,116,116,103,0.00
"GET","/api/cart/add/anonymous-34811/HHGTTG/1",1,0,110,109,109,109,96,0.00
"GET","/api/cart/add/anonymous-34811/RD-10/1",1,0,22,22,22,22,181,0.00
"GET","/api/cart/add/anonymous-34812/K9/1",1,0,91,91,91,91,172,0.00
"GET","/api/cart/add/anonymous-34812/STAN-1/1",1,0,26,26,26,26,110,0.00
"GET","/api/cart/add/anonymous-34813/K9/1",1,0,120,115,115,115,92,0.00
"GET","/api/cart/add/anonymous-34814/HAL-1/1",1,0,150,145,145,145,102,0.00
"GET","/api/cart/add/anonymous-34815/C3P0/1",1,0,82,82,82,82,112,0.00
"GET","/api/cart/add/anonymous-34816/RD-10/1",1,0,81,81,81,81,184,0.00
"GET","/api/cart/add/anonymous-34816/ROB-1/1",1,0,76,76,76,76,103,0.00
"GET","/api/cart/add/anonymous-34817/HHGTTG/1",1,0,93,93,93,93,96,0.00
"GET","/api/cart/add/anonymous-34817/R2D2/1",1,0,100,100,100,100,181,0.00
"GET","/api/cart/add/anonymous-34818/STAN-1/1",1,0,22,22,22,22,110,0.00
"GET","/api/cart/add/anonymous-34819/EVE-1/1",1,0,140,139,139,139,113,0.00
"GET","/api/cart/add/anonymous-34819/STAN-1/1",1,0,180,180,180,180,178,0.00
"GET","/api/cart/add/anonymous-34820/C3P0/1",1,0,100,103,103,103,112,0.00
"GET","/api/cart/add/anonymous-34821/EVE-1/1",1,0,63,63,63,63,113,0.00
"GET","/api/cart/add/anonymous-34822/HAL-1/1",1,0,100,104,104,104,102,0.00
"GET","/api/cart/add/anonymous-34823/R2D2/1",1,0,28,28,28,28,115,0.00
"GET","/api/cart/add/anonymous-34824/C3P0/1",1,0,40,40,40,40,112,0.00
"GET","/api/cart/add/anonymous-34825/HHGTTG/1",1,0,24,24,24,24,96,0.00
"GET","/api/cart/add/anonymous-34826/RD-10/1",1,0,20,20,20,20,115,0.00
"GET","/api/cart/add/anonymous-34827/K9/1",1,0,95,95,95,95,172,0.00
"GET","/api/cart/add/anonymous-34827/STAN-1/1",1,0,120,122,122,122,110,0.00
"GET","/api/cart/add/anonymous-34828/HHGTTG/1",1,0,22,22,22,22,169,0.00
"GET","/api/cart/add/anonymous-34828/ROB-1/1",1,0,92,92,92,92,103,0.00
"GET","/api/cart/add/anonymous-34829/HHGTTG/1",1,0,22,22,22,22,96,0.00
"GET","/api/cart/add/anonymous-34830/C3P0/1",1,0,190,194,194,194,180,0.00
"GET","/api/cart/add/anonymous-34830/RD-10/1",1,0,33,33,33,33,115,0.00
"GET","/api/cart/add/anonymous-34831/RD-10/1",1,0,24,24,24,24,115,0.00
"GET","/api/cart/add/anonymous-34832/STAN-1/1",1,0,66,66,66,66,110,0.00
"GET","/api/cart/add/anonymous-34833/K9/1",1,0,98,98,98,98,172,0.00
"GET","/api/cart/add/anonymous-34833/STAN-1/1",1,0,24,24,24,24,110,0.00
"GET","/api/cart/add/anonymous-34834/C3P0/1",1,0,44,44,44,44,112,0.00
"GET","/api/cart/add/anonymous-34835/C3P0/1",1,0,24,24,24,24,112,0.00
"GET","/api/cart/add/anonymous-34836/K9/1",1,0,160,160,160,160,92,0.00
"GET","/api/cart/add/anonymous-34837/ROB-1/1",1,0,35,35,35,35,182,0.00
"GET","/api/cart/add/anonymous-34837/STAN-1/1",1,0,89,89,89,89,110,0.00
"GET","/api/cart/add/anonymous-34838/C3P0/1",1,0,24,24,24,24,112,0.00
"GET","/api/cart/add/anonymous-34839/EVE-1/1",1,0,22,22,22,22,113,0.00
"GET","/api/cart/add/anonymous-34840/HAL-1/1",1,0,160,157,157,157,102,0.00
"GET","/api/cart/add/anonymous-34840/STAN-1/1",1,0,68,68,68,68,179,0.00
"GET","/api/cart/add/anonymous-34841/STAN-1/1",1,0,23,23,23,23,110,0.00
"GET","/api/cart/add/anonymous-34842/R2D2/1",1,0,100,101,101,101,115,0.00
"GET","/api/cart/add/anonymous-34842/ROB-1/1",1,0,23,23,23,23,184,0.00
"GET","/api/cart/add/anonymous-34844/R2D2/1",1,0,120,116,116,116,115,0.00
"GET","/api/cart/add/anonymous-34845/K9/1",1,0,120,121,121,121,92,0.00
"GET","/api/cart/add/anonymous-34846/EVE-1/1",1,0,54,54,54,54,173,0.00
"GET","/api/cart/add/anonymous-34846/K9/1",1,0,80,80,80,80,92,0.00
"GET","/api/cart/add/anonymous-34848/HHGTTG/1",1,0,140,137,137,137,96,0.00
"GET","/api/cart/add/anonymous-34848/ROB-1/1",1,0,120,123,123,123,169,0.00
"GET","/api/cart/add/anonymous-34849/HHGTTG/1",1,0,21,21,21,21,177,0.00
"GET","/api/cart/add/anonymous-34849/STAN-1/1",1,0,120,120,120,120,110,0.00
"GET","/api/cart/add/anonymous-34852/K9/1",1,0,180,176,176,176,176,0.00
"GET","/api/cart/add/anonymous-34852/RD-10/1",1,0,23,23,23,23,115,0.00
"GET","/api/cart/add/anonymous-34853/EVE-1/1",1,0,21,21,21,21,113,0.00
"GET","/api/cart/add/anonymous-34854/HHGTTG/1",1,0,21,21,21,21,96,0.00
"GET","/api/cart/add/anonymous-34855/R2D2/1",1,0,37,37,37,37,115,0.00
"GET","/api/cart/add/anonymous-34855/STAN-1/1",1,0,33,33,33,33,179,0.00
"GET","/api/cart/add/anonymous-34858/HHGTTG/1",1,0,20,20,20,20,96,0.00
"GET","/api/cart/add/anonymous-34859/R2D2/1",1,0,91,91,91,91,115,0.00
"GET","/api/cart/add/anonymous-34860/ROB-1/1",1,0,24,24,24,24,103,0.00
"GET","/api/cart/add/anonymous-34863/EVE-1/1",1,0,23,23,23,23,113,0.00
"GET","/api/cart/add/anonymous-34864/R2D2/1",1,0,86,86,86,86,115,0.00
"GET","/api/cart/add/anonymous-34865/STAN-1/1",1,0,23,23,23,23,110,0.00
"GET","/api/cart/add/anonymous-34866/K9/1",1,0,52,52,52,52,92,0.00
"GET","/api/cart/add/anonymous-34867/STAN-1/1",1,0,140,138,138,138,110,0.00
"GET","/api/cart/add/anonymous-34868/RD-10/1",1,0,180,179,179,179,115,0.00
"GET","/api/cart/add/anonymous-34869/K9/1",1,0,23,23,23,23,92,0.00
"GET","/api/cart/add/anonymous-34870/C3P0/1",1,0,87,87,87,87,112,0.00
"GET","/api/cart/add/anonymous-34871/HHGTTG/1",1,0,24,24,24,24,96,0.00
"GET","/api/cart/add/anonymous-34872/HAL-1/1",1,0,100,104,104,104,102,0.00
"GET","/api/cart/add/anonymous-34873/EVE-1/1",1,0,23,23,23,23,113,0.00
"GET","/api/cart/add/anonymous-34874/EVE-1/1",1,0,23,23,23,23,113,0.00
"GET","/api/cart/add/anonymous-34876/EVE-1/1",1,0,81,81,81,81,113,0.00
"GET","/api/cart/add/anonymous-34877/K9/1",1,0,95,95,95,95,92,0.00
"GET","/api/cart/add/anonymous-34878/R2D2/1",1,0,63,63,63,63,115,0.00
"GET","/api/cart/add/anonymous-34879/ROB-1/1",1,0,93,93,93,93,103,0.00
"GET","/api/cart/add/anonymous-34882/R2D2/1",1,0,45,45,45,45,115,0.00
"GET","/api/cart/add/anonymous-34884/EVE-1/1",1,0,28,28,28,28,113,0.00
"GET","/api/cart/add/anonymous-34888/HAL-1/1",1,0,22,22,22,22,102,0.00
"GET","/api/cart/add/anonymous-34889/C3P0/1",1,0,31,31,31,31,112,0.00
"GET","/api/cart/add/anonymous-34890/HAL-1/1",1,0,100,101,101,101,102,0.00
"GET","/api/cart/add/anonymous-34891/ROB-1/1",1,0,23,23,23,23,103,0.00
"GET","/api/cart/add/anonymous-34892/R2D2/1",1,0,51,51,51,51,115,0.00
"GET","/api/cart/add/anonymous-34894/C3P0/1",1,0,28,28,28,28,112,0.00
"GET","/api/cart/add/anonymous-34895/HAL-1/1",1,0,63,63,63,63,102,0.00
"GET","/api/cart/add/anonymous-34896/HHGTTG/1",1,0,42,42,42,42,96,0.00
"GET","/api/cart/add/anonymous-34897/STAN-1/1",1,0,40,40,40,40,110,0.00
"GET","/api/cart/add/anonymous-34898/HHGTTG/1",1,0,100,103,103,103,96,0.00
"GET","/api/cart/add/anonymous-34900/HHGTTG/1",1,0,94,94,94,94,96,0.00
"GET","/api/cart/add/anonymous-34901/STAN-1/1",1,0,24,24,24,24,110,0.00
"GET","/api/cart/add/anonymous-34902/HHGTTG/1",1,0,28,28,28,28,96,0.00
"GET","/api/cart/add/anonymous-34904/HAL-1/1",1,0,25,25,25,25,102,0.00
"GET","/api/cart/add/anonymous-34906/C3P0/1",1,0,81,81,81,81,112,0.00
"GET","/api/cart/add/anonymous-34907/R2D2/1",1,0,43,43,43,43,115,0.00
"GET","/api/cart/add/anonymous-34910/EVE-1/1",1,0,92,92,92,92,113,0.00
"GET","/api/cart/add/anonymous-34912/C3P0/1",1,0,30,30,30,30,112,0.00
"GET","/api/cart/add/anonymous-34913/R2D2/1",1,0,27,27,27,27,115,0.00
"GET","/api/cart/add/anonymous-34915/RD-10/1",1,0,120,116,116,116,115,0.00
"GET","/api/cart/add/anonymous-34916/K9/1",1,0,70,70,70,70,92,0.00
"GET","/api/cart/add/anonymous-34918/RD-10/1",1,0,22,22,22,22,115,0.00
"GET","/api/cart/add/anonymous-34920/STAN-1/1",1,0,28,28,28,28,110,0.00
"GET","/api/cart/add/anonymous-34921/R2D2/1",1,0,68,68,68,68,115,0.00
"GET","/api/cart/add/anonymous-34922/HAL-1/1",1,0,67,67,67,67,102,0.00
"GET","/api/cart/add/anonymous-34924/C3P0/1",1,0,69,69,69,69,112,0.00
"GET","/api/cart/add/anonymous-34925/RD-10/1",1,0,78,78,78,78,115,0.00
"GET","/api/cart/add/anonymous-34927/C3P0/1",1,0,100,102,102,102,112,0.00
"GET","/api/cart/add/anonymous-34928/STAN-1/1",1,0,79,79,79,79,110,0.00
"GET","/api/cart/add/anonymous-34929/STAN-1/1",1,0,82,82,82,82,110,0.00
"GET","/api/cart/add/anonymous-34930/EVE-1/1",1,0,39,39,39,39,113,0.00
"GET","/api/cart/add/anonymous-34931/RD-10/1",1,0,65,65,65,65,115,0.00
"GET","/api/cart/add/anonymous-34932/C3P0/1",1,0,130,127,127,127,112,0.00
"GET","/api/cart/add/anonymous-34933/K9/1",1,0,28,28,28,28,92,0.00
"GET","/api/cart/add/anonymous-34934/K9/1",1,0,110,107,107,107,92,0.00
"GET","/api/cart/add/anonymous-34935/K9/1",1,0,24,24,24,24,92,0.00
"GET","/api/cart/add/anonymous-34936/ROB-1/1",1,0,21,21,21,21,103,0.00
"GET","/api/cart/add/anonymous-34940/HAL-1/1",1,0,160,162,162,162,102,0.00
"GET","/api/cart/add/anonymous-34942/EVE-1/1",1,0,110,105,105,105,113,0.00
"GET","/api/cart/add/anonymous-34943/RD-10/1",1,0,130,126,126,126,115,0.00
"GET","/api/cart/add/anonymous-34945/ROB-1/1",1,0,120,120,120,120,103,0.00
"GET","/api/cart/add/anonymous-34947/ROB-1/1",1,0,110,114,114,114,103,0.00
"GET","/api/cart/add/anonymous-34948/HAL-1/1",1,0,87,87,87,87,102,0.00
"GET","/api/cart/add/anonymous-34950/K9/1",1,0,23,23,23,23,92,0.00
"GET","/api/cart/add/anonymous-34952/RD-10/1",1,0,21,21,21,21,115,0.00
"GET","/api/cart/add/anonymous-34953/ROB-1/1",1,0,19,19,19,19,103,0.00
"GET","/api/cart/add/anonymous-34955/ROB-1/1",1,0,23,23,23,23,103,0.00
"GET","/api/cart/add/anonymous-34956/ROB-1/1",1,0,20,20,20,20,103,0.00
"GET","/api/cart/add/anonymous-34957/HAL-1/1",1,0,23,23,23,23,102,0.00
"GET","/api/cart/add/anonymous-34958/RD-10/1",1,0,21,21,21,21,115,0.00
"GET","/api/cart/add/anonymous-34959/C3P0/1",1,0,27,27,27,27,112,0.00
"GET","/api/cart/add/anonymous-34961/HHGTTG/1",1,0,23,23,23,23,96,0.00
"GET","/api/cart/add/anonymous-34963/RD-10/1",1,0,21,21,21,21,115,0.00
"GET","/api/cart/add/anonymous-34964/R2D2/1",1,0,70,70,70,70,115,0.00
"GET","/api/cart/add/anonymous-34966/ROB-1/1",1,0,99,99,99,99,103,0.00
"GET","/api/cart/add/anonymous-34967/K9/1",1,0,22,22,22,22,92,0.00
"GET","/api/cart/add/anonymous-34968/R2D2/1",1,0,55,55,55,55,115,0.00
"GET","/api/cart/add/anonymous-34969/K9/1",1,0,97,97,97,97,92,0.00
"GET","/api/cart/add/anonymous-34970/K9/1",1,0,39,39,39,39,92,0.00
"GET","/api/cart/add/anonymous-34971/ROB-1/1",1,0,26,26,26,26,103,0.00
"GET","/api/cart/add/anonymous-34972/RD-10/1",1,0,99,99,99,99,115,0.00
"GET","/api/cart/add/anonymous-34973/K9/1",1,0,27,27,27,27,92,0.00
"GET","/api/cart/add/anonymous-34974/R2D2/1",1,0,21,21,21,21,115,0.00
"GET","/api/cart/add/anonymous-34976/RD-10/1",1,0,90,90,90,90,115,0.00
"GET","/api/cart/add/anonymous-34977/K9/1",1,0,160,164,164,164,92,0.00
"GET","/api/cart/add/anonymous-34978/ROB-1/1",1,0,90,90,90,90,103,0.00
"GET","/api/cart/add/anonymous-34980/RD-10/1",1,0,22,22,22,22,115,0.00
"GET","/api/cart/add/anonymous-34983/C3P0/1",1,0,20,20,20,20,112,0.00
"GET","/api/cart/add/anonymous-34984/STAN-1/1",1,0,25,25,25,25,110,0.00
"GET","/api/cart/add/anonymous-34986/HHGTTG/1",1,0,110,108,108,108,96,0.00
"GET","/api/cart/add/anonymous-34987/STAN-1/1",1,0,95,95,95,95,110,0.00
"GET","/api/cart/add/anonymous-34988/HAL-1/1",1,0,140,137,137,137,102,0.00
"GET","/api/cart/add/anonymous-34990/HAL-1/1",1,0,77,77,77,77,102,0.00
"GET","/api/cart/add/anonymous-34991/ROB-1/1",1,0,49,49,49,49,103,0.00
"GET","/api/cart/add/anonymous-34992/EVE-1/1",1,0,120,120,120,120,113,0.00
"GET","/api/cart/add/anonymous-34993/K9/1",1,0,110,109,109,109,92,0.00
"GET","/api/cart/add/anonymous-34996/R2D2/1",1,0,22,22,22,22,115,0.00
"GET","/api/cart/add/anonymous-34997/R2D2/1",1,0,79,79,79,79,115,0.00
"GET","/api/cart/add/anonymous-34998/ROB-1/1",1,0,110,111,111,111,103,0.00
"GET","/api/cart/add/anonymous-34999/K9/1",1,0,49,49,49,49,92,0.00
"GET","/api/cart/add/anonymous-35000/EVE-1/1",1,0,24,24,24,24,113,0.00
"GET","/api/cart/add/anonymous-35001/RD-10/1",1,0,83,83,83,83,115,0.00
"GET","/api/cart/add/anonymous-35004/C3P0/1",1,0,100,103,103,103,112,0.00
"GET","/api/cart/add/anonymous-35006/K9/1",1,0,68,68,68,68,92,0.00
"GET","/api/cart/add/anonymous-35007/ROB-1/1",1,0,24,24,24,24,103,0.00
"GET","/api/cart/add/anonymous-35009/RD-10/1",1,0,110,109,109,109,115,0.00
"GET","/api/cart/add/anonymous-35012/C3P0/1",1,0,110,111,111,111,112,0.00
"GET","/api/cart/add/anonymous-35013/C3P0/1",1,0,23,23,23,23,112,0.00
"GET","/api/cart/add/anonymous-35014/R2D2/1",1,0,63,63,63,63,115,0.00
"GET","/api/cart/add/anonymous-35015/R2D2/1",1,0,70,70,70,70,115,0.00
"GET","/api/cart/add/anonymous-35016/HHGTTG/1",1,0,100,101,101,101,96,0.00
"GET","/api/cart/add/anonymous-35018/STAN-1/1",1,0,190,193,193,193,110,0.00
"GET","/api/cart/add/anonymous-35019/STAN-1/1",1,0,180,176,176,176,110,0.00
"GET","/api/cart/add/anonymous-35020/R2D2/1",1,0,120,118,118,118,115,0.00
"GET","/api/cart/add/anonymous-35023/STAN-1/1",1,0,110,107,107,107,110,0.00
"GET","/api/cart/add/anonymous-35024/R2D2/1",1,0,96,96,96,96,115,0.00
"GET","/api/cart/add/anonymous-35027/EVE-1/1",1,0,90,90,90,90,113,0.00
"GET","/api/cart/add/anonymous-35028/C3P0/1",1,0,23,23,23,23,112,0.00
"GET","/api/cart/add/anonymous-35029/K9/1",1,0,51,51,51,51,92,0.00
"GET","/api/cart/add/anonymous-35031/HAL-1/1",1,0,25,25,25,25,102,0.00
"GET","/api/cart/add/anonymous-35032/HHGTTG/1",1,0,20,20,20,20,96,0.00
"GET","/api/cart/add/anonymous-35033/C3P0/1",1,0,39,39,39,39,112,0.00
"GET","/api/cart/add/anonymous-35034/R2D2/1",1,0,79,79,79,79,115,0.00
"GET","/api/cart/add/anonymous-35036/EVE-1/1",1,0,56,56,56,56,113,0.00
"GET","/api/cart/add/anonymous-35037/ROB-1/1",1,0,81,81,81,81,103,0.00
"GET","/api/cart/add/anonymous-35038/STAN-1/1",1,0,190,193,193,193,110,0.00
"GET","/api/cart/add/anonymous-35039/HAL-1/1",1,0,29,29,29,29,102,0.00
"GET","/api/cart/add/anonymous-35040/EVE-1/1",1,0,60,60,60,60,113,0.00
"GET","/api/cart/add/anonymous-35041/RD-10/1",1,0,58,58,58,58,115,0.00
"GET","/api/cart/add/anonymous-35042/HHGTTG/1",1,0,29,29,29,29,96,0.00
"GET","/api/cart/add/anonymous-35043/C3P0/1",1,0,72,72,72,72,112,0.00
"GET","/api/cart/add/anonymous-35044/HAL-1/1",1,0,150,148,148,148,102,0.00
"GET","/api/cart/add/anonymous-35045/HHGTTG/1",1,0,76,76,76,76,96,0.00
"GET","/api/cart/add/anonymous-35046/HAL-1/1",1,0,71,71,71,71,102,0.00
"GET","/api/cart/add/anonymous-35047/HAL-1/1",1,0,46,46,46,46,102,0.00
"GET","/api/cart/add/anonymous-35048/C3P0/1",1,0,110,109,109,109,112,0.00
"GET","/api/cart/add/anonymous-35049/HHGTTG/1",1,0,23,23,23,23,96,0.00
"GET","/api/cart/add/anonymous-35050/K9/1",1,0,79,79,79,79,92,0.00
"GET","/api/cart/add/anonymous-35052/EVE-1/1",1,0,130,126,126,126,113,0.00
"GET","/api/cart/add/anonymous-35054/R2D2/1",1,0,100,102,102,102,115,0.00
"GET","/api/cart/add/anonymous-35055/K9/1",1,0,60,60,60,60,92,0.00
"GET","/api/cart/add/anonymous-35056/RD-10/1",1,0,61,61,61,61,115,0.00
"GET","/api/cart/add/anonymous-35057/C3P0/1",1,0,61,61,61,61,112,0.00
"GET","/api/cart/add/anonymous-35058/ROB-1/1",1,0,41,41,41,41,103,0.00
"GET","/api/cart/add/anonymous-35059/C3P0/1",1,0,45,45,45,45,112,0.00
"GET","/api/cart/add/anonymous-35062/K9/1",1,0,22,22,22,22,92,0.00
"GET","/api/cart/add/anonymous-35063/EVE-1/1",1,0,42,42,42,42,113,0.00
"GET","/api/cart/add/anonymous-35064/ROB-1/1",1,0,63,63,63,63,103,0.00
"GET","/api/cart/add/anonymous-35065/C3P0/1",1,0,85,85,85,85,112,0.00
"GET","/api/cart/add/anonymous-35066/RD-10/1",1,0,25,25,25,25,115,0.00
"GET","/api/cart/add/anonymous-35067/C3P0/1",1,0,32,32,32,32,112,0.00
"GET","/api/cart/add/anonymous-35068/K9/1",1,0,39,39,39,39,92,0.00
"GET","/api/cart/add/anonymous-35069/R2D2/1",1,0,21,21,21,21,115,0.00
"GET","/api/cart/add/anonymous-35070/HAL-1/1",1,0,100,100,100,100,102,0.00
"GET","/api/cart/add/anonymous-35071/HAL-1/1",1,0,44,44,44,44,102,0.00
"GET","/api/cart/add/anonymous-35072/HHGTTG/1",1,0,31,31,31,31,96,0.00
"GET","/api/cart/add/anonymous-35073/K9/1",1,0,26,26,26,26,92,0.00
"GET","/api/cart/add/anonymous-35074/R2D2/1",1,0,30,30,30,30,115,0.00
"GET","/api/cart/add/anonymous-35075/HHGTTG/1",1,0,23,23,23,23,96,0.00
"GET","/api/cart/add/anonymous-35076/C3P0/1",1,0,21,21,21,21,112,0.00
"GET","/api/cart/add/anonymous-35077/EVE-1/1",1,0,22,22,22,22,113,0.00
"GET","/api/cart/add/anonymous-35079/R2D2/1",1,0,84,84,84,84,115,0.00
"GET","/api/cart/add/anonymous-35080/STAN-1/1",1,0,78,78,78,78,110,0.00
"GET","/api/cart/add/anonymous-35081/R2D2/1",1,0,57,57,57,57,115,0.00
"GET","/api/cart/add/anonymous-35082/ROB-1/1",1,0,49,49,49,49,103,0.00
"GET","/api/cart/add/anonymous-35084/R2D2/1",1,0,100,101,101,101,115,0.00
"GET","/api/cart/add/anonymous-35085/C3P0/1",1,0,31,31,31,31,112,0.00
"GET","/api/cart/add/anonymous-35086/R2D2/1",1,0,56,56,56,56,115,0.00
"GET","/api/cart/add/anonymous-35088/HHGTTG/1",1,0,83,83,83,83,96,0.00
"GET","/api/cart/add/anonymous-35090/C3P0/1",1,0,21,21,21,21,112,0.00
"GET","/api/cart/add/anonymous-35091/C3P0/1",1,0,59,59,59,59,112,0.00
"GET","/api/cart/add/anonymous-35094/C3P0/1",1,0,84,84,84,84,112,0.00
"GET","/api/cart/add/anonymous-35097/R2D2/1",1,0,21,21,21,21,115,0.00
"GET","/api/cart/add/anonymous-35098/RD-10/1",1,0,21,21,21,21,115,0.00
"GET","/api/cart/add/anonymous-35101/HHGTTG/1",1,0,22,22,22,22,96,0.00
"GET","/api/cart/add/anonymous-35102/K9/1",1,0,23,23,23,23,92,0.00
"GET","/api/cart/add/anonymous-35104/HAL-1/1",1,0,47,47,47,47,102,0.00
"GET","/api/cart/add/anonymous-35105/HHGTTG/1",1,0,20,20,20,20,96,0.00
"GET","/api/cart/add/anonymous-35106/EVE-1/1",1,0,22,22,22,22,113,0.00
"GET","/api/cart/add/anonymous-35107/STAN-1/1",1,0,25,25,25,25,110,0.00
"GET","/api/cart/add/anonymous-35109/HHGTTG/1",1,0,87,87,87,87,96,0.00
"GET","/api/cart/add/anonymous-35110/ROB-1/1",1,0,120,117,117,117,103,0.00
"GET","/api/cart/add/anonymous-35111/EVE-1/1",1,0,46,46,46,46,113,0.00
"GET","/api/cart/add/anonymous-35112/ROB-1/1",1,0,38,38,38,38,103,0.00
"GET","/api/cart/add/anonymous-35113/C3P0/1",1,0,22,22,22,22,112,0.00
"GET","/api/cart/add/anonymous-35116/EVE-1/1",1,0,82,82,82,82,113,0.00
"GET","/api/cart/cart/anonymous-34306",1,0,10,10,10,10,114,0.00
"GET","/api/cart/cart/anonymous-34307",1,0,15,15,15,15,184,0.00
"GET","/api/cart/cart/anonymous-34308",1,0,88,88,88,88,158,0.00
"GET","/api/cart/cart/anonymous-34309",1,0,78,78,78,78,184,0.00
"GET","/api/cart/cart/anonymous-34310",1,0,11,11,11,11,93,0.00
"GET","/api/cart/cart/anonymous-34311",1,0,10,10,10,10,168,0.00
"GET","/api/cart/cart/anonymous-34312",1,0,84,84,84,84,184,0.00
"GET","/api/cart/cart/anonymous-34313",1,0,15,15,15,15,178,0.00
"GET","/api/cart/cart/anonymous-34314",1,0,88,88,88,88,180,0.00
"GET","/api/cart/cart/anonymous-34315",1,0,12,12,12,12,175,0.00
"GET","/api/cart/cart/anonymous-34316",1,0,12,12,12,12,181,0.00
"GET","/api/cart/cart/anonymous-34317",1,0,73,73,73,73,163,0.00
"GET","/api/cart/cart/anonymous-34318",1,0,110,105,105,105,180,0.00
"GET","/api/cart/cart/anonymous-34319",1,0,110,111,111,111,176,0.00
"GET","/api/cart/cart/anonymous-34320",1,0,10,10,10,10,173,0.00
"GET","/api/cart/cart/anonymous-34321",1,0,63,63,63,63,179,0.00
"GET","/api/cart/cart/anonymous-34322",1,0,100,103,103,103,176,0.00
"GET","/api/cart/cart/anonymous-34323",1,0,11,11,11,11,93,0.00
"GET","/api/cart/cart/anonymous-34324",1,0,87,87,87,87,181,0.00
"GET","/api/cart/cart/anonymous-34325",1,0,81,81,81,81,180,0.00
"GET","/api/cart/cart/anonymous-34326",1,0,11,11,11,11,161,0.00
"GET","/api/cart/cart/anonymous-34327",1,0,190,192,192,192,172,0.00
"GET","/api/cart/cart/anonymous-34328",1,0,190,187,187,187,183,0.00
"GET","/api/cart/cart/anonymous-34329",1,0,200,197,197,197,163,0.00
"GET","/api/cart/cart/anonymous-34330",1,0,200,198,198,198,176,0.00
"GET","/api/cart/cart/anonymous-34331",1,0,190,190,190,190,164,0.00
"GET","/api/cart/cart/anonymous-34332",1,0,180,181,181,181,181,0.00
"GET","/api/cart/cart/anonymous-34333",1,0,11,11,11,11,183,0.00
"GET","/api/cart/cart/anonymous-34334",1,0,190,190,190,190,164,0.00
"GET","/api/cart/cart/anonymous-34335",1,0,190,185,185,185,179,0.00
"GET","/api/cart/cart/anonymous-34336",1,0,79,79,79,79,164,0.00
"GET","/api/cart/cart/anonymous-34337",1,0,150,145,145,145,178,0.00
"GET","/api/cart/cart/anonymous-34338",1,0,190,193,193,193,176,0.00
"GET","/api/cart/cart/anonymous-34339",1,0,12,12,12,12,167,0.00
"GET","/api/cart/cart/anonymous-34340",1,0,200,198,198,198,181,0.00
"GET","/api/cart/cart/anonymous-34341",1,0,12,12,12,12,169,0.00
"GET","/api/cart/cart/anonymous-34342",1,0,180,183,183,183,117,0.00
"GET","/api/cart/cart/anonymous-34343",1,0,38,38,38,38,167,0.00
"GET","/api/cart/cart/anonymous-34344",1,0,160,158,158,158,171,0.00
"GET","/api/cart/cart/anonymous-34345",1,0,190,189,189,189,100,0.00
"GET","/api/cart/cart/anonymous-34346",1,0,19,19,19,19,164,0.00
"GET","/api/cart/cart/anonymous-34347",1,0,190,188,188,188,100,0.00
"GET","/api/cart/cart/anonymous-34348",1,0,52,52,52,52,164,0.00
